User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000741,P859510,M,0-17,3,B,1,0,14,1.0,8.0,15674
1000843,P218539,M,18-25,5,C,2,1,15,15.0,14.0,14819
1000790,P565063,F,26-35,16,C,3,0,5,11.0,15.0,5066
1000439,P136042,M,36-45,12,A,0,0,4,2.0,2.0,11648
1000086,P902572,M,0-17,14,B,0,0,13,,,14812
1000830,P726848,F,51-55,16,B,0,1,4,,2.0,17606
1000591,P581828,F,51-55,12,C,0,1,7,11.0,19.0,13179
1000834,P727241,F,36-45,2,C,1,1,3,,12.0,1682
1000179,P794147,F,51-55,11,A,0,1,16,16.0,,5387
1000057,P850118,F,55+,20,A,1,1,20,,16.0,19383
1000289,P744422,M,55+,3,B,4+,1,17,13.0,17.0,5139
1000226,P102968,F,36-45,5,C,1,1,2,20.0,,10100
1000340,P717531,M,46-50,6,A,0,1,2,8.0,19.0,15444
1000629,P401105,F,18-25,9,A,0,1,7,2.0,12.0,14343
1000844,P227230,F,36-45,16,B,3,0,14,17.0,4.0,5656
1000289,P848384,M,26-35,3,B,3,1,5,17.0,8.0,9370
1000715,P933312,M,46-50,19,C,0,0,8,,,10894
1000757,P403151,F,51-55,5,B,2,1,17,,7.0,10946
1000093,P132781,M,51-55,9,C,2,0,14,18.0,,15308
1000908,P901178,F,55+,12,C,2,0,10,,,8323
1000330,P974803,F,55+,20,A,3,0,20,,12.0,1961
1000981,P197927,F,46-50,11,A,0,0,13,,19.0,1097
1000766,P482670,F,0-17,18,A,3,1,1,,,1124
1000319,P596318,M,55+,15,B,0,1,2,1.0,6.0,15355
1000025,P851333,F,51-55,10,C,0,1,13,6.0,8.0,17017
1000916,P437164,F,55+,2,B,2,1,20,,,10827
1000436,P163847,M,46-50,5,B,4+,1,12,,9.0,5336
1000275,P274128,F,55+,11,C,3,0,4,,14.0,8434
1000013,P556017,F,18-25,16,C,2,1,5,10.0,,16939
1000231,P467465,M,46-50,19,C,4+,1,15,,17.0,13115
1000718,P748616,F,26-35,9,A,0,1,16,,,1431
1000193,P552585,F,36-45,15,B,4+,0,20,,,5476
1000913,P137865,M,18-25,17,C,2,0,19,5.0,,19045
1000220,P790470,F,51-55,0,B,0,1,6,,17.0,673
1000015,P796426,M,51-55,17,B,4+,0,7,,3.0,6218
1000362,P137546,F,55+,10,C,3,0,11,,13.0,19142
1000766,P317515,F,55+,16,C,1,0,7,6.0,3.0,14389
1000822,P870526,M,26-35,1,A,1,0,3,16.0,,16522
1000944,P843682,F,51-55,7,C,0,0,8,,,10064
1000587,P577981,M,0-17,4,B,3,0,9,11.0,,4585
1000621,P188830,M,46-50,5,C,4+,0,5,,,17512
1000396,P559866,M,18-25,8,B,2,1,2,17.0,20.0,1956
1000224,P585923,F,36-45,12,B,2,1,19,6.0,9.0,7258
1000335,P241951,M,0-17,14,B,0,1,3,13.0,,6652
1000060,P558847,F,0-17,17,C,4+,0,5,,,16189
1000390,P124822,F,0-17,18,C,0,1,13,,14.0,4208
1000324,P822723,F,51-55,5,C,2,1,14,1.0,17.0,4855
1000856,P368086,M,26-35,6,A,0,1,14,,,8669
1000961,P597004,M,26-35,1,C,3,1,11,5.0,,17261
1000515,P166670,M,0-17,8,A,1,0,11,20.0,14.0,2281
1000884,P118837,F,0-17,2,B,4+,0,15,3.0,,13117
1000100,P134910,M,18-25,1,B,3,1,20,9.0,11.0,17761
1000450,P328787,M,0-17,17,A,2,0,5,,,12675
1000988,P385599,F,0-17,20,C,0,0,8,7.0,,1096
1000975,P665009,M,36-45,7,C,2,0,13,,,7580
1000745,P881132,M,51-55,16,A,3,0,17,5.0,,4815
1000363,P386048,M,51-55,1,A,4+,0,16,,14.0,17582
1000178,P821882,F,46-50,9,A,1,1,13,7.0,3.0,14988
1000261,P216036,M,0-17,9,B,4+,1,16,,1.0,18110
1000512,P959721,F,46-50,10,B,3,1,20,10.0,10.0,12958
1000074,P650206,F,46-50,3,C,4+,0,12,,,15480
1000725,P412696,M,46-50,14,C,3,0,7,,13.0,7037
1000244,P601931,F,18-25,16,B,1,1,6,,20.0,3757
1000184,P758403,M,26-35,19,B,3,0,19,5.0,2.0,3043
1000514,P351744,M,36-45,6,C,1,1,2,,,7884
1000812,P432185,M,46-50,5,B,0,1,4,,6.0,4486
1000415,P773208,F,18-25,8,A,0,0,8,,,9357
1000460,P355487,M,55+,6,C,4+,1,13,9.0,19.0,1648
1000923,P755952,M,26-35,18,C,4+,0,12,17.0,,8017
1000999,P462821,F,18-25,3,C,3,0,12,,6.0,783
1000401,P703308,F,55+,2,A,3,0,16,,15.0,11195
1000829,P273476,F,18-25,2,C,3,0,15,,18.0,3082
1000302,P835216,F,0-17,0,B,0,1,9,14.0,17.0,6516
1000365,P820473,F,46-50,3,B,3,0,14,,1.0,3344
1000786,P189802,M,46-50,14,A,1,1,7,16.0,7.0,4644
1000457,P334633,F,0-17,14,A,3,0,11,7.0,6.0,16171
1000747,P469508,M,26-35,4,B,3,1,15,,,2869
1000082,P598945,F,46-50,20,A,4+,1,3,20.0,11.0,18982
1000475,P216620,M,36-45,13,A,3,0,16,19.0,,15754
1000994,P701180,F,55+,1,B,2,1,16,7.0,,9256
1000145,P786662,M,46-50,10,B,3,1,2,,7.0,6700
1000951,P958887,M,55+,16,A,4+,0,12,8.0,,8214
1000676,P597407,F,18-25,10,B,3,1,15,20.0,,8760
1000659,P833664,M,36-45,10,A,0,0,20,,15.0,1234
1000343,P662290,F,0-17,13,A,0,0,14,7.0,,4913
1000558,P929432,M,26-35,8,C,1,1,20,,9.0,19779
1000354,P783415,M,55+,9,C,4+,1,17,20.0,,533
1000419,P163199,F,51-55,18,A,0,1,6,,20.0,8053
1000128,P367797,F,0-17,6,C,3,0,7,,8.0,1975
1000662,P733536,M,36-45,6,B,0,0,18,,19.0,11428
1000447,P669052,M,46-50,14,C,2,0,7,,,8713
1000200,P554870,M,36-45,14,C,1,0,17,,17.0,18233
1000548,P685367,M,0-17,8,B,0,0,16,,,14950
1000104,P273796,M,0-17,3,A,4+,0,13,,,15345
1000735,P832797,F,55+,13,A,2,0,1,,7.0,5093
1000602,P718007,F,55+,13,B,4+,0,3,15.0,,12887
1000210,P229330,F,0-17,0,B,3,1,19,,,15264
1000270,P271271,F,46-50,4,A,4+,1,17,2.0,11.0,16303
1000494,P504897,F,26-35,15,B,2,0,19,12.0,,8495
1000317,P959821,F,18-25,16,A,1,1,14,,,9928
1000344,P641106,M,46-50,18,A,0,1,16,,10.0,2322
1000331,P838583,M,46-50,11,C,0,0,19,,5.0,3416
1000796,P596698,F,51-55,13,A,0,1,9,,,10590
1000945,P705569,M,46-50,0,C,0,0,19,,4.0,1484
1000222,P757707,M,55+,6,A,3,0,8,8.0,14.0,13235
1000993,P849198,M,26-35,7,B,1,1,16,,,3416
1000969,P554371,F,46-50,4,A,2,0,16,,,2170
1000564,P526559,M,51-55,1,C,1,0,4,,4.0,12754
1000527,P765484,M,26-35,17,B,4+,0,15,,,10420
1000422,P715772,M,55+,0,B,4+,0,6,,,19974
1000134,P446372,M,26-35,10,A,3,0,20,4.0,19.0,5838
1000455,P578849,M,51-55,8,C,0,0,6,,,11466
1000027,P478079,M,55+,5,C,1,0,8,15.0,5.0,875
1000404,P696737,M,55+,12,B,0,0,2,9.0,18.0,6799
1000721,P229049,M,18-25,1,B,1,0,5,17.0,,16284
1000904,P130195,F,0-17,8,B,4+,0,7,20.0,19.0,13345
1000668,P244619,F,55+,0,C,2,1,20,2.0,,8013
1000041,P488567,M,46-50,14,A,2,1,18,14.0,,7599
1000084,P802696,M,18-25,19,B,3,0,10,,,14472
1000683,P562604,F,55+,17,B,0,1,15,,,1810
1000053,P738542,F,0-17,7,A,1,1,6,,,6600
1000292,P929140,F,55+,19,A,0,0,20,,14.0,9730
1000629,P561401,M,26-35,13,A,3,0,10,,2.0,10419
1000967,P910480,F,51-55,12,C,3,1,4,,10.0,10003
1000863,P418979,F,0-17,18,A,4+,1,10,,,3949
1000829,P121813,M,36-45,2,A,1,0,2,9.0,17.0,7902
1000714,P170786,F,55+,17,B,0,1,10,,,6158
1000203,P660619,M,46-50,0,C,4+,0,16,18.0,,4367
1000730,P348767,F,0-17,20,C,1,1,6,16.0,,2838
1000285,P517252,F,46-50,18,A,4+,0,9,,18.0,19642
1000662,P112512,F,36-45,8,C,1,0,14,18.0,14.0,18130
1000894,P906144,M,36-45,1,A,2,0,13,2.0,5.0,2591
1000347,P998640,F,46-50,18,B,2,0,5,6.0,,17956
1000230,P336678,F,46-50,19,C,2,0,3,19.0,,9131
1000155,P645144,M,46-50,15,C,0,0,12,1.0,,1773
1000193,P137071,F,0-17,17,A,1,1,20,,12.0,19559
1000608,P602351,F,0-17,11,A,2,1,5,,17.0,1230
1000706,P640909,M,18-25,11,B,0,1,4,,13.0,6158
1000099,P883232,M,36-45,1,A,3,1,11,19.0,12.0,3390
1000335,P482655,F,18-25,19,B,4+,0,20,,11.0,10044
1000250,P405020,F,36-45,12,B,3,0,17,9.0,1.0,1342
1000721,P174253,F,18-25,5,C,0,0,9,,,17924
1000223,P352897,M,26-35,14,A,0,1,17,,16.0,18915
1000709,P388855,M,55+,4,A,0,1,16,3.0,3.0,1277
1000856,P477209,F,18-25,4,B,3,0,5,6.0,5.0,16854
1000622,P734696,F,18-25,11,A,0,0,19,5.0,,16031
1000091,P836085,M,36-45,19,A,3,1,5,4.0,,2147
1000483,P769561,M,0-17,7,A,4+,0,10,15.0,,11045
1000649,P204089,F,36-45,15,C,3,0,3,,2.0,3432
1000358,P238580,M,18-25,5,C,3,1,20,,,12778
1000132,P203688,M,18-25,19,A,3,0,19,6.0,,7746
1000792,P775882,F,46-50,13,C,1,1,16,,,5931
1000766,P987399,M,0-17,7,A,3,1,20,8.0,11.0,8375
1000227,P205920,M,51-55,20,A,3,1,9,12.0,7.0,10722
1000707,P512984,F,51-55,9,C,4+,1,11,,1.0,18863
1000204,P730538,M,51-55,11,A,2,1,17,7.0,1.0,4912
1000872,P262206,M,55+,17,C,1,0,14,,12.0,9319
1000865,P392499,F,36-45,18,A,4+,1,13,9.0,8.0,11469
1000911,P817997,F,18-25,9,C,2,1,7,,1.0,13336
1000788,P364949,F,0-17,20,A,1,0,16,,6.0,5848
1000649,P376166,M,0-17,1,C,4+,0,9,,,11897
1000821,P815895,F,18-25,13,B,1,0,11,4.0,3.0,3167
1000998,P511067,M,51-55,16,A,3,1,16,,,17459
1000825,P966672,F,0-17,12,B,0,0,2,,,7626
1000908,P377254,F,0-17,7,C,2,0,4,,13.0,16990
1000329,P842002,M,46-50,7,A,2,1,1,4.0,1.0,3997
1000585,P671051,M,0-17,5,B,0,1,5,7.0,,7786
1000586,P682078,F,36-45,11,C,2,1,2,,16.0,11881
1000782,P595608,F,46-50,15,B,4+,0,1,,15.0,5443
1000516,P769344,M,36-45,8,B,0,0,9,,19.0,10441
1000152,P569986,M,51-55,13,A,2,0,19,2.0,,2509
1000880,P999043,M,26-35,10,A,4+,1,20,17.0,11.0,1422
1000603,P440382,F,46-50,5,B,1,1,19,,,644
1000671,P187164,M,26-35,5,B,1,1,15,15.0,,8322
1000885,P153581,F,36-45,5,A,0,1,3,2.0,,9397
1000567,P974868,F,26-35,11,C,0,1,15,,,10869
1000159,P991746,F,55+,12,B,3,1,1,,18.0,12223
1000993,P881497,F,0-17,1,A,0,0,17,,,14358
1000326,P729063,M,55+,18,A,3,1,20,19.0,,19678
1000254,P816305,M,55+,19,A,0,0,17,,1.0,8201
1000930,P777258,F,0-17,20,A,4+,1,2,17.0,,14173
1000204,P899783,M,46-50,20,C,3,0,8,,12.0,15875
1000455,P412280,M,46-50,2,A,2,1,20,10.0,19.0,3796
1000552,P377816,F,26-35,16,A,0,1,20,19.0,9.0,9063
1000558,P272144,F,26-35,6,C,1,1,9,3.0,5.0,1823
1000659,P851960,F,36-45,19,A,4+,1,19,10.0,9.0,15142
1000753,P968178,M,18-25,19,A,1,0,9,,9.0,12983
1000404,P681258,M,55+,19,B,2,0,1,7.0,15.0,9747
1000042,P662750,F,46-50,11,C,3,0,7,12.0,,14171
1000904,P114719,F,0-17,11,A,1,1,7,10.0,,1932
1000319,P157675,F,55+,10,B,1,1,13,,,3683
1000174,P706493,F,26-35,3,A,0,0,14,20.0,5.0,5835
1000057,P402179,F,51-55,19,C,0,0,7,5.0,7.0,16468
1000245,P397611,F,18-25,7,C,0,1,8,,,3330
1000866,P508330,M,18-25,5,B,2,0,20,,8.0,4036
1000006,P653155,M,18-25,8,B,4+,1,18,,,11961
1000668,P914865,M,55+,19,C,4+,1,18,,,4224
1000203,P272237,F,18-25,15,C,4+,0,1,,17.0,15761
1000959,P702669,M,36-45,9,C,0,1,9,3.0,11.0,14759
1000545,P831140,M,51-55,11,B,2,1,18,17.0,,13076
1000483,P164662,M,51-55,14,C,4+,1,12,2.0,7.0,5622
1000705,P129517,M,55+,11,A,0,0,2,20.0,12.0,16199
1000992,P734881,M,55+,19,B,2,0,16,,4.0,14643
1000233,P311016,F,36-45,12,A,3,1,19,5.0,1.0,1159
1000204,P589610,F,55+,5,B,4+,0,13,,7.0,933
1000539,P772426,F,46-50,14,B,3,0,4,,15.0,8455
1000636,P980051,F,55+,7,C,1,0,3,10.0,13.0,2869
1000849,P870483,M,36-45,1,A,0,1,3,9.0,,10592
1000798,P787237,M,51-55,2,B,2,0,2,,,14705
1000147,P388657,F,26-35,12,B,2,1,15,20.0,,4398
1000831,P551584,M,36-45,5,A,0,1,9,10.0,20.0,11853
1000462,P955088,F,18-25,5,C,3,1,12,3.0,17.0,9849
1000526,P462611,F,55+,10,A,3,1,3,4.0,,5605
1000154,P632772,M,26-35,8,B,1,1,2,,,15260
1000472,P670533,M,26-35,0,A,4+,0,9,12.0,6.0,5322
1000362,P654836,M,26-35,7,B,4+,0,13,,,17149
1000472,P766525,F,46-50,9,C,3,1,2,4.0,14.0,12398
1000845,P554817,M,26-35,4,C,2,1,7,10.0,12.0,9260
1000174,P202305,F,18-25,4,A,2,0,17,3.0,,9179
1000241,P675985,F,36-45,6,B,0,1,4,10.0,18.0,11298
1000451,P328314,M,18-25,3,C,0,1,7,,,6363
1000741,P716891,M,55+,15,C,0,1,14,14.0,,7041
1000563,P847910,F,0-17,11,B,0,1,3,,,11156
1000647,P743285,M,0-17,11,C,3,1,16,,10.0,17891
1000170,P475476,F,55+,18,B,0,1,1,5.0,,9903
1000923,P476822,M,36-45,15,C,3,0,3,,,6081
1000629,P710566,F,51-55,1,B,1,1,9,,12.0,16541
1000069,P462297,M,51-55,2,A,3,1,17,,,19225
1000377,P323369,M,46-50,1,B,3,1,10,13.0,10.0,12356
1000845,P919014,F,18-25,2,B,1,1,17,,1.0,5585
1000579,P627134,M,55+,18,B,3,1,11,,,722
1000023,P772113,M,46-50,16,B,2,1,1,14.0,10.0,1846
1000753,P824809,M,0-17,2,C,1,0,9,,,14240
1000727,P247457,M,51-55,8,C,1,1,7,,12.0,7450
1000165,P563803,M,55+,4,A,0,0,3,,17.0,8605
1000828,P753998,M,46-50,4,A,0,0,12,,,19977
1000425,P868839,M,51-55,1,C,4+,0,11,,8.0,7918
1000313,P856606,M,55+,20,A,0,1,15,5.0,9.0,12400
1000895,P718609,M,26-35,16,A,3,0,9,,6.0,12295
1000053,P201890,F,26-35,3,C,3,0,7,18.0,,10850
1000602,P282902,M,36-45,11,B,0,1,14,20.0,,7287
1000248,P412008,M,18-25,9,C,2,1,2,,12.0,1837
1000467,P318592,F,18-25,9,C,0,1,14,15.0,7.0,16035
1000443,P975789,F,55+,4,B,0,0,15,,12.0,6595
1000948,P344228,F,18-25,2,A,2,0,17,5.0,,12430
1000451,P239552,F,55+,11,B,4+,0,1,12.0,,9523
1000030,P154156,M,46-50,12,B,3,0,10,,7.0,17610
1000058,P810477,F,36-45,9,B,1,1,19,6.0,7.0,19836
1000112,P848062,M,36-45,14,C,1,1,9,16.0,7.0,5841
1000134,P417811,F,55+,5,C,4+,1,15,,7.0,2770
1000379,P722948,M,26-35,16,B,4+,1,10,,,7486
1000245,P290610,F,51-55,2,C,1,0,2,1.0,2.0,13739
1000721,P229128,M,36-45,4,A,4+,0,11,,19.0,17234
1000307,P573035,F,51-55,15,B,4+,1,19,,18.0,4042
1000522,P844043,M,18-25,10,A,4+,0,15,,,19072
1000279,P954303,M,46-50,18,A,1,0,2,6.0,20.0,7242
1000326,P649705,F,46-50,11,C,3,1,12,,,13559
1000702,P566117,M,51-55,0,B,3,1,11,4.0,,9487
1000181,P541333,F,36-45,13,A,0,1,12,,17.0,12226
1000887,P350216,F,51-55,3,C,4+,0,15,3.0,,17134
1000697,P259369,F,55+,20,C,1,1,9,14.0,8.0,15572
1000214,P370126,M,18-25,12,B,3,0,5,,,16800
1000361,P487008,M,46-50,19,B,3,1,20,5.0,,11128
1000922,P319751,M,36-45,1,C,1,1,20,9.0,2.0,17669
1000705,P552853,M,51-55,13,A,4+,1,5,,18.0,4758
1000073,P764525,M,55+,14,B,1,1,2,6.0,2.0,19207
1000491,P589813,M,55+,16,C,0,1,13,6.0,16.0,15797
1000844,P264127,F,0-17,17,C,4+,0,9,,,9419
1000021,P219853,F,26-35,13,A,1,0,15,18.0,9.0,11429
1000767,P475872,F,18-25,18,A,2,0,3,,,2462
1000150,P982401,F,0-17,0,A,1,0,19,,,12640
1000783,P160172,F,26-35,11,B,3,0,20,5.0,8.0,19565
1000395,P993235,F,18-25,18,A,4+,1,2,3.0,,9219
1000586,P916346,F,0-17,5,B,3,1,17,,9.0,9822
1000197,P776523,F,0-17,5,B,0,1,12,,2.0,11704
1000138,P278476,M,0-17,18,B,2,0,1,,,15524
1000551,P210405,M,0-17,0,C,2,1,2,15.0,18.0,15920
1000983,P716603,F,55+,18,C,4+,0,9,,5.0,8214
1000762,P988787,M,0-17,16,C,3,0,3,10.0,,6587
1000762,P874891,F,18-25,2,A,4+,1,1,,3.0,14567
1000258,P284477,M,18-25,8,B,1,1,7,,7.0,2222
1000650,P954729,M,51-55,3,C,1,1,19,7.0,12.0,12253
1000670,P268055,M,55+,14,B,0,1,5,4.0,,7054
1000179,P412165,F,26-35,5,A,1,1,11,,14.0,6434
1000040,P199797,F,36-45,13,A,3,1,7,2.0,20.0,8192
1000440,P825605,M,51-55,15,B,4+,0,20,,19.0,11154
1000559,P404514,F,26-35,8,C,0,1,15,9.0,7.0,9135
1000104,P358237,M,51-55,15,C,2,0,7,12.0,,17460
1000074,P493207,F,18-25,6,B,3,0,9,,,18535
1000842,P639425,F,0-17,19,C,1,0,10,18.0,15.0,19568
1000902,P687782,F,36-45,18,A,3,1,11,,5.0,18825
1000761,P802812,F,0-17,6,A,0,1,2,7.0,4.0,14001
1000266,P973520,M,18-25,14,B,4+,0,7,,2.0,10275
1000177,P219041,F,18-25,1,B,1,1,15,17.0,,14883
1000536,P384841,M,55+,1,C,1,1,12,,,12488
1000519,P930296,F,26-35,6,C,4+,0,12,,,6797
1000333,P821240,M,55+,9,B,0,0,19,,17.0,6924
1000041,P374684,F,0-17,5,B,2,1,5,,11.0,2851
1000744,P608308,M,0-17,1,C,1,1,20,11.0,3.0,833
1000124,P997534,M,46-50,7,B,1,0,8,14.0,,16106
1000741,P164622,F,36-45,10,C,4+,1,8,,3.0,17621
1000942,P948700,M,51-55,20,A,3,0,18,,4.0,10561
1000391,P525536,F,0-17,12,B,3,0,6,,,14360
1000167,P118555,F,0-17,8,A,3,1,20,,18.0,17155
1000911,P964969,M,51-55,16,A,1,0,15,,,12816
1000421,P306551,F,55+,19,C,1,1,5,2.0,,1357
1000755,P503478,F,51-55,0,A,4+,1,14,,,8851
1000201,P562416,F,26-35,3,B,0,1,20,,,3394
1000194,P918578,M,36-45,11,A,0,1,6,8.0,6.0,7538
1000150,P949265,F,26-35,18,A,4+,1,8,10.0,,3429
1000821,P762917,M,55+,15,B,3,0,14,,,6330
1000441,P187391,F,36-45,6,A,2,0,6,6.0,,14239
1000488,P728441,M,0-17,18,C,0,0,13,,18.0,5998
1000781,P957915,M,0-17,4,A,1,0,15,,6.0,17826
1000029,P463732,M,55+,11,B,0,1,13,9.0,12.0,6689
1000315,P709368,F,26-35,1,A,2,0,17,,,1849
1000154,P419242,M,36-45,8,B,1,0,13,15.0,2.0,3024
1000432,P355830,F,0-17,18,A,1,0,15,11.0,,16022
1000457,P856924,M,55+,19,C,2,0,9,,15.0,11495
1000013,P835985,F,26-35,2,B,1,1,4,,,15445
1000343,P972195,M,18-25,20,C,1,1,8,20.0,,8089
1000852,P931905,F,46-50,2,C,0,1,4,13.0,1.0,19809
1000143,P290884,F,55+,15,C,1,1,5,19.0,2.0,11552
1000128,P487530,M,0-17,14,A,1,0,18,13.0,8.0,6416
1000073,P165641,M,0-17,13,C,1,1,4,,19.0,4424
1000999,P444343,M,51-55,13,C,4+,1,1,,,11406
1000479,P263737,M,0-17,20,B,3,0,20,,,11111
1000755,P679319,M,51-55,13,A,3,1,1,,,19910
1000572,P644745,M,18-25,17,B,2,1,6,,14.0,16713
1000325,P678700,M,36-45,16,A,2,0,15,2.0,,19172
1000049,P860980,M,55+,3,C,4+,0,18,,,14278
1000721,P349218,M,36-45,1,A,2,0,19,11.0,20.0,18214
1000785,P660039,M,55+,8,B,2,1,14,,,10408
1000970,P951476,F,0-17,6,B,1,1,6,,11.0,661
1000854,P807340,M,46-50,13,C,2,1,2,18.0,14.0,8619
1000759,P308951,F,36-45,20,A,3,1,9,10.0,15.0,16741
1000073,P825800,M,0-17,14,B,4+,1,16,,,16794
1000045,P917948,F,51-55,17,A,1,0,5,,,2026
1000398,P590175,M,18-25,1,A,4+,0,9,18.0,15.0,8239
1000295,P169854,M,0-17,11,A,3,0,12,,,5339
1000309,P197166,M,46-50,9,B,4+,0,2,6.0,9.0,11201
1000837,P434081,F,0-17,11,C,2,1,20,,,14020
1000084,P589004,M,46-50,10,B,4+,0,18,,,7584
1000197,P597757,F,36-45,8,B,4+,1,5,20.0,,15825
1000090,P981604,M,26-35,6,A,3,0,2,,,14334
1000564,P137358,F,51-55,19,C,1,0,1,5.0,11.0,13835
1000995,P529248,M,0-17,8,A,1,1,3,16.0,,1894
1000228,P476118,F,18-25,1,A,4+,0,18,14.0,,19424
1000036,P471685,F,18-25,2,B,0,1,7,,,10798
1000020,P715922,F,46-50,19,C,0,0,15,,3.0,12989
1000420,P367786,F,46-50,3,A,0,1,2,,,10351
1000809,P168854,F,36-45,1,A,1,1,15,,3.0,13005
1000714,P978104,F,51-55,20,A,1,1,13,19.0,11.0,13875
1000049,P706870,F,26-35,11,B,2,0,14,,,10265
1000035,P305819,F,51-55,10,B,3,0,12,,16.0,7051
1000508,P372770,F,0-17,18,B,0,0,4,9.0,4.0,1151
1000242,P117690,F,26-35,2,B,2,0,17,6.0,,2070
1000130,P963390,F,18-25,15,C,4+,1,17,,,1124
1000701,P785234,M,18-25,7,A,4+,0,8,,,3733
1000494,P413263,M,26-35,11,C,1,0,14,20.0,3.0,19813
1000294,P737287,F,0-17,3,B,3,1,8,10.0,,4181
1000880,P368968,M,46-50,12,B,4+,1,8,,19.0,9852
1000674,P215360,F,26-35,7,A,2,1,6,16.0,,11845
1000732,P682439,M,18-25,6,A,4+,1,2,1.0,16.0,6886
1000571,P567460,F,46-50,16,C,3,1,6,,,2331
1000218,P838960,M,46-50,10,C,4+,0,5,2.0,,18600
1000524,P682900,F,36-45,13,B,0,1,17,17.0,11.0,12888
1000335,P809122,F,26-35,8,C,3,0,16,,13.0,12131
1000016,P590795,M,55+,11,A,2,0,10,5.0,,15333
1000994,P135600,M,55+,19,B,0,0,10,,,19792
1000844,P550995,M,18-25,6,A,2,0,16,15.0,,7896
1000776,P502682,M,26-35,20,C,2,0,16,6.0,,7965
1000755,P747955,M,46-50,5,C,4+,1,7,9.0,,1653
1000066,P968015,M,0-17,1,A,0,0,11,,,6539
1000656,P840913,F,0-17,0,B,3,0,12,15.0,17.0,15992
1000505,P436452,F,0-17,20,C,3,0,20,,,672
1000512,P835792,F,0-17,2,B,4+,1,18,18.0,,14330
1000055,P516344,F,55+,9,A,1,0,13,,5.0,5664
1000677,P579177,M,55+,1,B,0,1,4,5.0,,1040
1000933,P993460,F,46-50,10,A,3,0,8,5.0,,19563
1000708,P855434,F,0-17,17,A,3,0,15,18.0,19.0,17978
1000468,P414889,M,46-50,13,C,0,1,2,,14.0,14237
1000773,P542676,F,55+,2,A,4+,0,16,,,12140
1000191,P681629,F,55+,6,A,1,0,14,17.0,18.0,3040
1000609,P643522,F,46-50,4,A,4+,1,9,,,5174
1000832,P618681,M,51-55,1,A,1,1,14,,,18592
1000736,P375603,M,55+,11,C,1,0,20,10.0,,1334
1000002,P822517,F,0-17,1,B,0,0,20,19.0,,2143
1000598,P644249,M,26-35,6,A,0,1,6,4.0,,4752
1000271,P818832,M,18-25,14,B,4+,1,9,,16.0,17463
1000962,P230166,M,51-55,15,A,4+,1,9,2.0,,5138
1000423,P685289,M,18-25,5,A,3,1,1,7.0,,3675
1000879,P688382,F,51-55,14,A,0,0,20,10.0,,880
1000485,P939616,M,18-25,9,C,3,0,20,19.0,,14571
1000817,P168527,F,0-17,9,C,4+,1,19,6.0,,15344
1000168,P993034,F,0-17,6,C,0,1,16,,,6952
1000151,P143258,M,0-17,9,B,2,1,1,,,8183
1000987,P272796,F,0-17,2,C,2,1,5,,10.0,10745
1000443,P809841,M,18-25,12,B,4+,0,17,20.0,9.0,7414
1000398,P328487,M,36-45,20,C,0,1,7,,15.0,2760
1000770,P432662,M,26-35,20,B,3,0,4,,,17831
1000080,P620311,F,18-25,2,C,3,1,14,,12.0,10831
1000815,P564668,M,51-55,20,A,2,1,8,3.0,20.0,10794
1000662,P969309,M,55+,4,B,4+,0,16,4.0,,9226
1000996,P920001,F,36-45,0,C,4+,0,17,7.0,12.0,3423
1000633,P422813,F,36-45,2,C,1,0,12,,4.0,4987
1000269,P631390,M,18-25,20,C,2,1,19,18.0,1.0,5019
1000260,P332659,F,0-17,8,B,2,1,13,,,9823
1000487,P355745,M,18-25,4,B,1,0,8,11.0,14.0,15506
1000353,P645134,M,55+,0,B,1,1,4,17.0,18.0,13644
1000454,P899305,M,51-55,19,A,1,0,15,,18.0,17191
1000736,P358253,M,36-45,16,A,3,1,4,,,8468
1000299,P640119,M,0-17,17,A,1,1,14,2.0,,14280
1000051,P133383,M,46-50,7,A,2,1,20,,5.0,643
1000467,P964283,M,0-17,12,A,0,0,14,5.0,3.0,2291
1000390,P241509,M,55+,1,B,1,0,8,13.0,,4399
1000723,P250222,F,51-55,2,C,4+,1,2,13.0,,4440
1000117,P344356,F,51-55,13,A,1,0,17,,15.0,15349
1000657,P127313,M,18-25,11,A,4+,1,16,9.0,,7183
1000598,P696653,F,26-35,20,B,3,0,12,15.0,12.0,15768
1000884,P284617,M,18-25,16,C,4+,0,8,7.0,16.0,3604
1000319,P287608,M,18-25,19,C,1,0,19,7.0,18.0,10860
1000617,P845591,M,18-25,8,A,0,0,20,3.0,12.0,17569
1000473,P786802,M,26-35,20,C,0,0,19,16.0,,4606
1000113,P494480,F,55+,5,C,0,0,6,9.0,3.0,7348
1000330,P514753,F,26-35,0,C,0,1,5,10.0,12.0,7067
1000892,P440333,F,36-45,12,B,1,1,16,,,1618
1000878,P752272,F,51-55,1,C,4+,1,2,,15.0,11452
1000288,P150147,M,36-45,7,A,3,0,5,,13.0,11377
1000535,P776676,F,0-17,19,C,2,0,19,,,13729
1000346,P157462,F,36-45,16,C,3,1,11,17.0,13.0,4747
1000047,P387588,F,36-45,4,C,4+,1,15,,,4910
1000982,P113397,M,36-45,5,B,2,0,20,1.0,7.0,12911
